,0
39305,Substantia innominata
39306,Substantia innominata
39307,Substantia innominata
39308,Substantia innominata
39309,Cerebrum
39310,Cerebrum
39311,Thalamus_ sensory-motor cortex related
39312,Thalamus_ sensory-motor cortex related
39313,Thalamus_ sensory-motor cortex related
39314,Posterior hypothalamic nucleus
39315,Hypothalamic medial zone
39316,Mammillary body
39317,Mammillary body
39318,Mammillary body
39319,Lateral mammillary nucleus
39320,Lateral mammillary nucleus
39321,Lateral mammillary nucleus
39322,Medial geniculate complex
39323,Trochlear nucleus
39324,Oculomotor nucleus
39325,Cuneiform nucleus
39326,Cuneiform nucleus
39327,Central lateral nucleus of the thalamus
39328,Cuneiform nucleus
39329,Cerebrum
39330,Primary auditory area
39331,Primary auditory area
39332,Primary auditory area
39333,Agranular insular area_ dorsal part
39334,Agranular insular area_ dorsal part
39335,Agranular insular area_ dorsal part
39336,Agranular insular area_ dorsal part
39337,Primary auditory area
39338,Primary auditory area
39339,Primary auditory area
39340,Primary auditory area
39341,Primary auditory area
39342,Primary auditory area
39343,Primary auditory area
39344,Nucleus of the lateral olfactory tract
39345,Nucleus of the lateral olfactory tract
39346,Nucleus of the lateral olfactory tract
39347,Nucleus of the lateral olfactory tract
39348,Nucleus of the lateral olfactory tract
39349,Nucleus of the lateral olfactory tract
39350,Nucleus of the lateral olfactory tract
39351,Nucleus of the lateral olfactory tract
39352,Olfactory areas
39353,Olfactory areas
39354,Olfactory areas
39355,Olfactory areas
39356,Olfactory areas
39357,Olfactory areas
39358,Olfactory areas
39359,Substantia innominata
39360,Substantia innominata
39361,Substantia innominata
39362,Substantia innominata
39363,Substantia innominata
39364,Substantia innominata
39365,Substantia innominata
39366,Substantia innominata
39367,Substantia innominata
39368,Substantia innominata
39369,Cerebrum
39370,Cerebrum
39371,Thalamus_ sensory-motor cortex related
39372,Thalamus_ sensory-motor cortex related
39373,Posterior hypothalamic nucleus
39374,Posterior hypothalamic nucleus
39375,Posterior hypothalamic nucleus
39376,Posterior hypothalamic nucleus
39377,Hypothalamic medial zone
39378,Paracentral nucleus
39379,Anterior hypothalamic nucleus
39380,Lateral mammillary nucleus
39381,Lateral mammillary nucleus
39382,Paracentral nucleus
39383,Medial geniculate complex
39384,Trochlear nucleus
39385,Red Nucleus
39386,Cuneiform nucleus
39387,Midbrain_ behavioral state related
39388,Area postrema
39389,Central lateral nucleus of the thalamus
39390,Primary auditory area
39391,Primary auditory area
39392,Primary auditory area
39393,Primary auditory area
39394,Agranular insular area_ dorsal part
39395,Agranular insular area_ dorsal part
39396,Dorsal auditory area
39397,Dorsal auditory area
39398,Orbital area_ medial part
39399,Primary auditory area
39400,Primary auditory area
39401,Primary auditory area
39402,Primary auditory area
39403,Primary auditory area
39404,Primary auditory area
39405,Nucleus of the lateral olfactory tract
39406,Nucleus of the lateral olfactory tract
39407,Nucleus of the lateral olfactory tract
39408,Nucleus of the lateral olfactory tract
39409,Nucleus of the lateral olfactory tract
39410,Nucleus of the lateral olfactory tract
39411,Nucleus of the lateral olfactory tract
39412,Olfactory areas
39413,Olfactory areas
39414,Olfactory areas
39415,Olfactory areas
39416,Olfactory areas
39417,Olfactory areas
39418,Olfactory areas
39419,Substantia innominata
39420,Substantia innominata
39421,Substantia innominata
39422,Substantia innominata
39423,Substantia innominata
39424,Substantia innominata
39425,Substantia innominata
39426,Substantia innominata
39427,Substantia innominata
39428,Interanteromedial nucleus of the thalamus
39429,Pallidum_ dorsal region
39430,Cerebrum
39431,Thalamus_ sensory-motor cortex related
39432,Thalamus_ sensory-motor cortex related
39433,Posterior hypothalamic nucleus
39434,Posterior hypothalamic nucleus
39435,Posterior hypothalamic nucleus
39436,Posterior hypothalamic nucleus
39437,Posterior hypothalamic nucleus
39438,Paracentral nucleus
39439,Lateral mammillary nucleus
39440,Lateral mammillary nucleus
39441,Lateral mammillary nucleus
39442,Lateral mammillary nucleus
39443,Lateral mammillary nucleus
39444,Trochlear nucleus
39445,Cuneiform nucleus
39446,Midbrain_ behavioral state related
39447,Central lateral nucleus of the thalamus
39448,Medulla
39449,Cerebrum
39450,Primary auditory area
39451,Primary auditory area
39452,Primary auditory area
39453,Agranular insular area_ dorsal part
39454,Agranular insular area_ dorsal part
39455,Agranular insular area_ dorsal part
39456,Agranular insular area_ dorsal part
39457,Dorsal auditory area
39458,Orbital area_ medial part
39459,Primary auditory area
39460,Primary auditory area
39461,Primary auditory area
39462,Primary auditory area
39463,Primary auditory area
39464,Primary auditory area
39465,Nucleus of the lateral olfactory tract
39466,Nucleus of the lateral olfactory tract
39467,Nucleus of the lateral olfactory tract
39468,Nucleus of the lateral olfactory tract
39469,Nucleus of the lateral olfactory tract
39470,Nucleus of the lateral olfactory tract
39471,Olfactory areas
39472,Olfactory areas
39473,Olfactory areas
39474,Olfactory areas
39475,Olfactory areas
39476,Olfactory areas
39477,Olfactory areas
39478,Substantia innominata
39479,Substantia innominata
39480,Substantia innominata
39481,Substantia innominata
39482,Substantia innominata
39483,Substantia innominata
39484,Substantia innominata
39485,Substantia innominata
39486,Substantia innominata
39487,Interanteromedial nucleus of the thalamus
39488,Interanteromedial nucleus of the thalamus
39489,Cerebrum
39490,Thalamus_ sensory-motor cortex related
39491,Thalamus_ sensory-motor cortex related
39492,Posterior hypothalamic nucleus
39493,Posterior hypothalamic nucleus
39494,Posterior hypothalamic nucleus
39495,Posterior hypothalamic nucleus
39496,Posterior hypothalamic nucleus
39497,Hypothalamic medial zone
39498,Lateral mammillary nucleus
39499,Lateral mammillary nucleus
39500,Lateral mammillary nucleus
39501,Lateral mammillary nucleus
39502,Hypothalamic medial zone
39503,Trochlear nucleus
39504,Cuneiform nucleus
39505,Midbrain_ behavioral state related
39506,Medulla
39507,Area postrema
39508,Cerebrum
39509,Primary auditory area
39510,Primary auditory area
39511,Primary auditory area
39512,Agranular insular area_ dorsal part
39513,Agranular insular area_ dorsal part
39514,Agranular insular area_ dorsal part
39515,Agranular insular area_ dorsal part
39516,Orbital area_ medial part
39517,Agranular insular area_ dorsal part
39518,Primary auditory area
39519,Primary auditory area
39520,Primary auditory area
39521,Primary auditory area
39522,Primary auditory area
39523,Cerebrum
39524,Nucleus of the lateral olfactory tract
39525,Nucleus of the lateral olfactory tract
39526,Nucleus of the lateral olfactory tract
39527,Nucleus of the lateral olfactory tract
39528,Cortical amygdalar area
39529,Piriform area
39530,Olfactory areas
39531,Olfactory areas
39532,Olfactory areas
39533,Olfactory areas
39534,Substantia innominata
39535,Substantia innominata
39536,Substantia innominata
39537,Substantia innominata
39538,Substantia innominata
39539,Substantia innominata
39540,Substantia innominata
39541,Substantia innominata
39542,Substantia innominata
39543,Interanteromedial nucleus of the thalamus
39544,Interanteromedial nucleus of the thalamus
39545,Cerebrum
39546,Cerebrum
39547,Thalamus_ sensory-motor cortex related
39548,Paracentral nucleus
39549,Posterior hypothalamic nucleus
39550,Posterior hypothalamic nucleus
39551,Posterior hypothalamic nucleus
39552,Paracentral nucleus
39553,Anterior tegmental nucleus 
39554,Anterior tegmental nucleus 
39555,Ventral medial nucleus of the thalamus
39556,Lateral mammillary nucleus
39557,Hypothalamic medial zone
39558,Medial mammillary nucleus
39559,Hindbrain
39560,Central lateral nucleus of the thalamus
39561,Medulla
39562,Area postrema
39563,Cerebrum
39564,Primary auditory area
39565,Primary auditory area
39566,Agranular insular area_ dorsal part
39567,Lateral vestibular nucleus
39568,Agranular insular area_ dorsal part
39569,Lateral vestibular nucleus
39570,Lateral vestibular nucleus
39571,Nucleus x
39572,Agranular insular area_ dorsal part
39573,Primary auditory area
39574,Primary auditory area
39575,Primary auditory area
39576,Primary auditory area
39577,Primary auditory area
39578,Lateral vestibular nucleus
39579,Cortical amygdalar area
39580,Hippocampal formation
39581,Hippocampal formation
39582,Olfactory areas
39583,Olfactory areas
39584,Olfactory areas
39585,Substantia innominata
39586,Substantia innominata
39587,Substantia innominata
39588,Substantia innominata
39589,Substantia innominata
39590,Substantia innominata
39591,Substantia innominata
39592,Substantia innominata
39593,Substantia innominata
39594,Interanteromedial nucleus of the thalamus
39595,Interanteromedial nucleus of the thalamus
39596,Interanteromedial nucleus of the thalamus
39597,Cerebrum
39598,Thalamus_ sensory-motor cortex related
39599,Thalamus_ sensory-motor cortex related
39600,Thalamus_ sensory-motor cortex related
39601,Paracentral nucleus
39602,Paracentral nucleus
39603,Anterior tegmental nucleus 
39604,Anterior tegmental nucleus 
39605,Anterior tegmental nucleus 
39606,Medial mammillary nucleus
39607,Hypothalamic medial zone
39608,Pons_ behavioral state related
39609,Cuneiform nucleus
39610,Cuneiform nucleus
39611,Medulla
39612,Area postrema
39613,Cerebrum
39614,Primary auditory area
39615,Primary auditory area
39616,Medulla
39617,Lateral vestibular nucleus
39618,Lateral vestibular nucleus
39619,Lateral vestibular nucleus
39620,Lateral vestibular nucleus
39621,Nucleus x
39622,Nucleus x
39623,Cerebrum
39624,Primary auditory area
39625,Primary auditory area
39626,Primary auditory area
39627,Primary auditory area
39628,Fastigial nucleus
39629,Cortical amygdalar area
39630,Hippocampal formation
39631,Hippocampal formation
39632,Hippocampal formation
39633,Olfactory areas
39634,Olfactory areas
39635,Substantia innominata
39636,Substantia innominata
39637,Substantia innominata
39638,Substantia innominata
39639,Substantia innominata
39640,Substantia innominata
39641,Substantia innominata
39642,Substantia innominata
39643,Substantia innominata
39644,Interanteromedial nucleus of the thalamus
39645,Interanteromedial nucleus of the thalamus
39646,Interanteromedial nucleus of the thalamus
39647,Cerebrum
39648,Cerebrum
39649,Cerebrum
39650,Central medial nucleus of the thalamus
39651,Anterior tegmental nucleus 
39652,Anterior tegmental nucleus 
39653,Anterior tegmental nucleus 
39654,Anterior tegmental nucleus 
39655,Anterior tegmental nucleus 
39656,Central lateral nucleus of the thalamus
39657,Cuneiform nucleus
39658,Dorsal nucleus raph�
39659,Cuneiform nucleus
39660,Cerebrum
39661,Medulla
39662,Area postrema
39663,Medulla
39664,Primary auditory area
39665,Sublaterodorsal nucleus
39666,Medulla
39667,Lateral vestibular nucleus
39668,Lateral vestibular nucleus
39669,Lateral vestibular nucleus
39670,Lateral vestibular nucleus
39671,Nucleus x
39672,Lateral vestibular nucleus
39673,Lateral vestibular nucleus
39674,Lateral vestibular nucleus
39675,Lateral vestibular nucleus
39676,Cerebrum
39677,Fastigial nucleus
39678,Hippocampal formation
39679,Hippocampal formation
39680,Hippocampal formation
39681,Olfactory areas
39682,Olfactory areas
39683,Substantia innominata
39684,Substantia innominata
39685,Substantia innominata
39686,Substantia innominata
39687,Substantia innominata
39688,Substantia innominata
39689,Substantia innominata
39690,Substantia innominata
39691,Substantia innominata
39692,Interanteromedial nucleus of the thalamus
39693,Interanteromedial nucleus of the thalamus
39694,Interanteromedial nucleus of the thalamus
39695,Interanteromedial nucleus of the thalamus
39696,Interanteromedial nucleus of the thalamus
39697,Cerebrum
39698,Cerebrum
39699,Cerebrum
39700,Cerebrum
39701,Cerebrum
39702,Cerebrum
39703,Cerebrum
39704,Cerebrum
39705,Dorsal nucleus raph�
39706,Dorsal nucleus raph�
39707,Cuneiform nucleus
39708,Cerebrum
39709,Medulla
39710,Medulla
39711,Medulla
39712,Primary auditory area
39713,Medulla
39714,Medulla
39715,Medulla
39716,Lateral vestibular nucleus
39717,Lateral vestibular nucleus
39718,Lateral vestibular nucleus
39719,Lateral vestibular nucleus
39720,Lateral vestibular nucleus
39721,Lateral vestibular nucleus
39722,Lateral vestibular nucleus
39723,Lateral vestibular nucleus
39724,Lateral vestibular nucleus
39725,Lateral vestibular nucleus
39726,Fastigial nucleus
39727,Hippocampal formation
39728,Hippocampal formation
39729,Hippocampal formation
39730,Olfactory areas
39731,Olfactory areas
39732,Substantia innominata
39733,Substantia innominata
39734,Substantia innominata
39735,Substantia innominata
39736,Substantia innominata
39737,Substantia innominata
39738,Substantia innominata
39739,Substantia innominata
39740,Interanteromedial nucleus of the thalamus
39741,Interanteromedial nucleus of the thalamus
39742,Interanterodorsal nucleus of the thalamus
39743,Interanteromedial nucleus of the thalamus
39744,Interanteromedial nucleus of the thalamus
39745,Interanteromedial nucleus of the thalamus
39746,Cerebrum
39747,Cerebrum
39748,Cerebrum
39749,Cerebrum
39750,Cerebrum
39751,Cerebrum
39752,Cerebrum
39753,Dorsal nucleus raph�
39754,Cuneiform nucleus
39755,Septofimbrial nucleus 
39756,Cerebrum
39757,Medulla
39758,Medulla
39759,Medulla
39760,Primary auditory area
39761,Medulla
39762,Medulla
39763,Medulla
39764,Lateral vestibular nucleus
39765,Cerebellar cortex
39766,Lateral vestibular nucleus
39767,Lateral vestibular nucleus
39768,Lateral vestibular nucleus
39769,Interposed nucleus
39770,Interposed nucleus
39771,Interposed nucleus
39772,Interposed nucleus
39773,Fastigial nucleus
39774,Fastigial nucleus
39775,Hippocampal formation
39776,Hippocampal formation
39777,Hippocampal formation
39778,Olfactory areas
39779,Olfactory areas
39780,Bed nuclei of the stria terminalis 
39781,Bed nuclei of the stria terminalis 
39782,Substantia innominata
39783,Substantia innominata
39784,Substantia innominata
39785,Substantia innominata
39786,Substantia innominata
39787,Pallidum_ dorsal region
39788,Lateral group of the dorsal thalamus
39789,Lateral group of the dorsal thalamus
39790,Lateral group of the dorsal thalamus
39791,Lateral group of the dorsal thalamus
39792,Cerebrum
39793,Cerebrum
39794,Cerebrum
39795,Cerebrum
39796,Cerebrum
39797,Cerebrum
39798,Cerebrum
39799,Lateral septal complex
39800,Lateral septal complex
39801,Olfactory tubercle 
39802,Septofimbrial nucleus 
39803,Septofimbrial nucleus 
39804,Medulla
39805,Medulla
39806,Medulla
39807,Medulla
39808,Medulla
39809,Medulla
39810,Dorsal column nuclei
39811,Cerebellar cortex
39812,Cerebellar cortex
39813,Lateral vestibular nucleus
39814,Lateral vestibular nucleus
39815,Lateral vestibular nucleus
39816,Interposed nucleus
39817,Interposed nucleus
39818,Interposed nucleus
39819,Interposed nucleus
39820,Fastigial nucleus
39821,Fastigial nucleus
39822,Hippocampal formation
39823,Hippocampal formation
39824,Hippocampal formation
39825,Hippocampal formation
39826,Olfactory areas
39827,Bed nuclei of the stria terminalis 
39828,Bed nuclei of the stria terminalis 
39829,Bed nuclei of the stria terminalis 
39830,Substantia innominata
39831,Substantia innominata
39832,Pallidum_ ventral region
39833,Pallidum_ medial region
39834,Pallidum_ dorsal region
39835,Lateral group of the dorsal thalamus
39836,Pallidum_ dorsal region
39837,Anterodorsal nucleus
